,url,chapter,domain,sub-code,definition
10609,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.9,"Procreative management, unspecified"
10610,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z32,Pregnancy examination and test
10611,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z32.0,"Pregnancy, not (yet) confirmed"
10612,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z32.1,Pregnancy confirmed
10613,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z33,"Pregnant state, incidental"
10614,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z34,Supervision of normal pregnancy
10615,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z34.0,Supervision of normal first pregnancy
10616,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z34.8,Supervision of other normal pregnancy
10617,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z34.9,"Supervision of normal pregnancy, unspecified"
10618,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35,Supervision of high-risk pregnancy
10619,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.0,Supervision of pregnancy with history of infertility
10620,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.1,Supervision of pregnancy with history of abortive outcome
10621,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.2,Supervision of pregnancy with other poor reproductive or obstetric history
10622,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.3,Supervision of pregnancy with history of insufficient antenatal care
10623,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.4,Supervision of pregnancy with grand multiparity
10624,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.5,Supervision of elderly primigravida
10625,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.6,Supervision of very young primigravida
10626,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.7,Supervision of high-risk pregnancy due to social problems
10627,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.8,Supervision of other high-risk pregnancies
10628,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z35.9,"Supervision of high-risk pregnancy, unspecified"
10629,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36,Antenatal screening
10630,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.0,Antenatal screening for chromosomal anomalies
10631,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.1,Antenatal screening for raised alphafetoprotein level
10632,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.2,Other antenatal screening based on amniocentesis
10633,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.3,Antenatal screening for malformations using ultrasound and other physical methods
10634,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.4,Antenatal screening for fetal growth retardation using ultrasound and other physical methods
10635,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.5,Antenatal screening for isoimmunization
10636,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.8,Other antenatal screening
10637,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z36.9,"Antenatal screening, unspecified"
10638,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z37,Outcome of delivery
10639,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z37.0,Single live birth
10640,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z37.1,Single stillbirth
10641,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z37.2,"Twins, both liveborn"
10642,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z37.3,"Twins, one liveborn and one stillborn"
10643,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z37.4,"Twins, both stillborn"
